Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
Allograft rejection,-0.6639952828795671,-1.8459803060855164,0.0,0.004912769331940737,63,46,H2-T-PS;H2-BL;H2-Q7;CD28;FASL;H2-M10.5;H2-M10.3;H2-M10.2;H2-M5;H2-DMB1;H2-T3;IL12A;IL12B;H2-M10.6;H2-DMB2;H2-M2;H2-Q2;GM7030;PRF1;H2-Q4;H2-Q10;GM11127;GM8909;GM10499;H2-Q6;H2-EB1;H2-Q1;H2-AA;IL4;TNF;H2-AB1;H2-DMA;IL10;CD86;CD40;CD80;FAS;H2-D1;H2-OA;H2-K1;H2-T23;H2-OB;H2-T24;H2-T22;H2-T10;H2-M3,IL4;TNF;H2-AB1;H2-DMA;IL10;CD86;CD40;CD80;FAS;H2-D1;H2-OA;H2-K1;H2-T23;H2-OB;H2-T24;H2-T22;H2-T10;H2-M3
Glycolysis / Gluconeogenesis,-0.6134806503891838,-1.8309610531207738,0.0,0.004952071486596263,67,59,ALDH3B3;AKR1A1;ALDH7A1;ACSS1;BPGM;ALDH3B2;LDHB;ALDH1A3;GCK;ALDOART1;ALDH3A1;G6PC3;PDHB;ENO4;PGK2;ALDOB;GAPDHS;ALDOC;HKDC1;ADPGK;ENO2;PDHA1;ADH1;ADH5;DLAT;LDHA;PGM1;ALDOA;PFKM;HK1;ADH4;ADH7;TPI1;ALDH9A1;DLD;MINPP1;PGAM2;ENO1;PFKL;ACSS2;GPI1;GAPDH-PS15;PKM;PGM2;GALM;ALDH3B1;ENO3;FBP1;ALDH2;HK2;PCK2;ALDH3A2;ENO1B;HK3;PFKP;PGK1;GAPDH;ALDH1B1;PGAM1,ADH7;TPI1;ALDH9A1;DLD;MINPP1;PGAM2;ENO1;PFKL;ACSS2;GPI1;GAPDH-PS15;PKM;PGM2;GALM;ALDH3B1;ENO3;FBP1;ALDH2;HK2;PCK2;ALDH3A2;ENO1B;HK3;PFKP;PGK1;GAPDH;ALDH1B1;PGAM1
Antigen processing and presentation,-0.5982387724670087,-1.824165412880995,0.0,0.0051584077985377735,90,70,RFXANK;H2-T-PS;CALR;H2-BL;CREB1;PDIA3;H2-Q7;HSPA5;CANX;HSPA2;HSPA8;PSME2;NFYC;H2-M10.5;H2-M10.3;H2-M10.2;HSPA1B;H2-M5;CIITA;H2-DMB1;H2-T3;HSPA1A;CD4;NFYB;H2-M10.6;H2-DMB2;HSPA4;H2-M2;H2-Q2;PSME3;GM7030;PSME1;H2-Q4;H2-Q10;GM11127;GM8909;GM10499;HSP90AB1;NFYA;H2-Q6;H2-EB1;CTSL;H2-Q1;IFI30;RFXAP;H2-AA;CTSB;TNF;HSPA1L;RFX5;H2-AB1;HSP90AA1;CTSS;H2-DMA;LGMN;TAPBP;B2M;H2-D1;TAP1;CD74;H2-OA;H2-K1;PSME2B;H2-T23;TAP2;H2-OB;H2-T24;H2-T22;H2-T10;H2-M3,CTSL;H2-Q1;IFI30;RFXAP;H2-AA;CTSB;TNF;HSPA1L;RFX5;H2-AB1;HSP90AA1;CTSS;H2-DMA;LGMN;TAPBP;B2M;H2-D1;TAP1;CD74;H2-OA;H2-K1;PSME2B;H2-T23;TAP2;H2-OB;H2-T24;H2-T22;H2-T10;H2-M3
Tuberculosis,-0.5708898208495556,-1.8570242372698935,0.0,0.005158407798537774,178,148,TGFB1;SPHK2;ATP6V0B;MAPK12;CAMK2B;PPP3CC;LAMP2;RFXANK;RAB5A;ATP6V0D1;ATP6AP1;BAD;CREB1;MAPK3;RAB5B;RAB7;RAB5C;CYCS;ATP6V1H;ATP6V0A1;MAPK8;RAF1;ATP6V0C;CYP27B1;ARHGEF12;NFYC;AKT2;PPP3R1;SPHK1;ATP6V0A4;MAPK9;JAK1;CALM1;AKT1;RELA;EP300;CREBBP;RHOA;PPP3CA;IRAK1;TGFB2;CAMK2D;IL6;PPP3CB;PLA2R1;CAMP;CIITA;IFNA13;IFNAB;H2-DMB1;NFYB;IL12A;IL12B;MAPK10;MRC1;H2-DMB2;BCL10;4930544G11RIK;IFNB1;CAMK2G;BAX;ATP6V0A2;IL1B;LAMP1;MAPK1;NFKB1;HSPA9;EEA1;RIPK2;CYCT;IRAK4;ITGAX;PIK3C3;MAPK14;CALM3;MYD88;MALT1;CASP9;BCL2;TRADD;NFYA;HSPD1;FCER1G;IFNGR2;CD14;H2-EB1;CTSD;TLR6;CLEC4E;APAF1;IL10RB;IL1A;TIRAP;BID;CORO1A;RFXAP;H2-AA;CALML4;CARD9;TCIRG1;FADD;CAMK2A;TNF;RFX5;VDR;H2-AB1;TLR9;CASP3;TLR1;CEBPG;CLEC7A;CTSS;TNFRSF1A;IL23A;FCGR1;H2-DMA;IL10;TLR4;SYK;TRAF6;TLR2;CASP8;JAK2;ITGB2;MAPK11;IFNGR1;FCGR2B;IRAK2;MAPK13;FCGR4;NOD2;STAT1;FCGR3;CD74;H2-OA;NOS2;LBP;CALM2;IL18;ITGAM;LSP1;PLK3;H2-OB;IL10RA;CEBPB;KSR1;AKT3;C3,CD14;H2-EB1;CTSD;TLR6;CLEC4E;APAF1;IL10RB;IL1A;TIRAP;BID;CORO1A;RFXAP;H2-AA;CALML4;CARD9;TCIRG1;FADD;CAMK2A;TNF;RFX5;VDR;H2-AB1;TLR9;CASP3;TLR1;CEBPG;CLEC7A;CTSS;TNFRSF1A;IL23A;FCGR1;H2-DMA;IL10;TLR4;SYK;TRAF6;TLR2;CASP8;JAK2;ITGB2;MAPK11;IFNGR1;FCGR2B;IRAK2;MAPK13;FCGR4;NOD2;STAT1;FCGR3;CD74;H2-OA;NOS2;LBP;CALM2;IL18;ITGAM;LSP1;PLK3;H2-OB;IL10RA;CEBPB;KSR1;AKT3;C3
Platelet activation,-0.5752685973015256,-1.8577273613279157,0.0,0.005429902945829236,125,115,VAMP8;PRKG2;MAPK12;PPP1CA;PLA2G4D;FYN;TLN2;STIM1;MAPK3;GNAI2;PIK3R1;PLA2G4B;GNAS;ITGB1;ARHGAP35;PRKACA;ADCY6;ARHGEF12;PIK3R3;AKT2;TLN1;ACTB;ITGB3;RAP1B;GNAQ;P2RY12;MYL12B;ORAI1;MYLK3;AKT1;TBXA2R;PPP1CB;PLCB3;RHOA;ROCK2;ITPR3;RAP1A;PIK3CA;SNAP23;PIK3R2;GNAI1;ROCK1;GUCY1B1;ACTG1;PLCB1;PPP1CCB;PLA2G4F;PPP1R12A;PRKCZ;PLA2G4C;F2R;F2RL3;GUCY1B2;PRKCI;PPP1CC;ADCY1;GUCY1A2;ADCY2;GNAI3;PRKG1;RASGRP1;ITGA2;GUCY1A1;MYLK4;ADCY4;PLA2G4E;ARHGEF1;VASP;4930544G11RIK;ADCY3;MYL12A;GP5;MAPK1;PRKACB;F2;BTK;GP1BA;ADCY9;MYLK;MAPK14;ADCY8;FCER1G;FERMT3;MYLK2;ITPR2;PLCG2;P2RY1;GNA13;PLA2G4A;PIK3CG;PIK3CD;SYK;PLCB2;VWF;LYN;LCP2;PIK3R5;APBB1IP;ADCY7;MAPK11;P2RX1;GP9;TBXAS1;MAPK13;PIK3R6;NOS3;PIK3CB;PTGIR;PTGS1;GM11787;ITGA2B;PLCB4;RASGRP2;ITPR1;AKT3,GNA13;PLA2G4A;PIK3CG;PIK3CD;SYK;PLCB2;VWF;LYN;LCP2;PIK3R5;APBB1IP;ADCY7;MAPK11;P2RX1;GP9;TBXAS1;MAPK13;PIK3R6;NOS3;PIK3CB;PTGIR;PTGS1;GM11787;ITGA2B;PLCB4;RASGRP2;ITPR1;AKT3
Inflammatory bowel disease (IBD),-0.6243060368268214,-1.7901460521241679,0.0,0.0056576085532349775,59,50,TGFB1;STAT6;SMAD2;IL21;RELA;IL12RB2;STAT3;RORA;TGFB2;IL6;MAF;JUN;IL17F;H2-DMB1;STAT4;IL12A;IL12B;IL13;TBX21;H2-DMB2;IL21R;FOXP3;IL1B;NFKB1;SMAD3;IFNGR2;H2-EB1;IL1A;IL18RAP;H2-AA;IL12RB1;IL4;TNF;RORC;H2-AB1;IL23A;H2-DMA;IL10;TLR4;NFATC1;TLR2;IFNGR1;IL2RG;NOD2;IL4RA;IL18R1;STAT1;H2-OA;IL18;H2-OB,IFNGR2;H2-EB1;IL1A;IL18RAP;H2-AA;IL12RB1;IL4;TNF;RORC;H2-AB1;IL23A;H2-DMA;IL10;TLR4;NFATC1;TLR2;IFNGR1;IL2RG;NOD2;IL4RA;IL18R1;STAT1;H2-OA;IL18;H2-OB
Mucin type O-glycan biosynthesis,-0.7037948302131172,-1.8092452455127122,0.0,0.005692036191489957,28,23,GALNT10;GALNT2;C1GALT1C1;ST3GAL2;GCNT4;GALNT16;GALNT18;GALNT17;GALNT5;GALNT11;GALNT12;B3GNT6;GALNT4;GALNT3;GALNT1;ST6GALNAC1;GALNT14;C1GALT1;GCNT1;GALNT7;GALNT6;ST3GAL1;B4GALT5,C1GALT1;GCNT1;GALNT7;GALNT6;ST3GAL1;B4GALT5
Chagas disease (American trypanosomiasis),-0.587946972351927,-1.8617065491124285,0.0,0.005731564220597527,103,94,TGFB1;MAPK12;CCL2;CALR;PPP2R2D;SERPINE1;MAPK3;TGFBR2;GNAI2;PIK3R1;MAPK8;GNAS;PPP2R1A;PIK3R3;AKT2;TGFBR1;SMAD2;FASL;GNA11;PPP2CA;MAPK9;GNAQ;MAP2K4;AKT1;RELA;PLCB3;PPP2CB;PIK3CA;GNAO1;PIK3R2;PPP2R2B;GNAI1;IRAK1;PLCB1;TGFB2;IL6;GNA14;JUN;ADCY1;CD247;GNAI3;C1QB;CD3D;CD3G;CHUK;IL12A;IL12B;MAPK10;CCL12;IFNB1;GNAL;IKBKB;FOS;PPP2R2C;IKBKG;PPP2R2A;IL1B;MAPK1;NFKB1;IRAK4;ACE;SMAD3;TICAM1;MAPK14;MYD88;IFNGR2;PPP2R1B;TLR6;CCL3;FADD;TNF;CCL5;TLR9;TNFRSF1A;IL10;TLR4;PIK3CD;TRAF6;TLR2;PLCB2;CASP8;MAPK11;BDKRB2;IFNGR1;FAS;CFLAR;MAPK13;PIK3CB;GNA15;NOS2;NFKBIA;PLCB4;AKT3;C3,FADD;TNF;CCL5;TLR9;TNFRSF1A;IL10;TLR4;PIK3CD;TRAF6;TLR2;PLCB2;CASP8;MAPK11;BDKRB2;IFNGR1;FAS;CFLAR;MAPK13;PIK3CB;GNA15;NOS2;NFKBIA;PLCB4;AKT3;C3
NOD-like receptor signaling pathway,-0.5748706994998845,-1.816362372920284,0.0,0.005731564220597527,205,155,IRF3;MCU;CXCL3;MAPK12;GBP3;CCL2;TRIP6;SUGT1;TRPM7;GBP5;MAPK3;GBP7;SHARPIN;TRP53BP1;ERBIN;MAPK8;GABARAPL1;MFN2;ANTXR2;GBP2;MAPK9;MFN1;JAK1;PYCARD;RELA;GABARAP;PLCB3;ANTXR1;RHOA;CXCL1;NLRP6;TRAF2;ITPR3;CASP12;GBP2B;TAB2;PLCB1;TXN2;IL6;JUN;CAMP;NLRX1;IFNA13;IFNAB;ATG5;CHUK;DEFA29;VDAC3;MAPK10;GABARAPL2;CASR;CCL12;4930544G11RIK;IFNB1;IKBKB;ATG16L1;IKBKG;IL1B;NLRP12;RIPK1;MAPK1;NFKB1;DNM1L;TRAF3;RIPK2;CARD6;NLRP1A;IRAK4;NFKBIB;VDAC2;ATG12;TICAM1;HSP90AB1;MAP3K7;RBCK1;MAPK14;CASP1;MYD88;TNFAIP3;TAB3;TXN1;BCL2;NOD1;NEK7;CASP4;CYBA;STAT2;GSDMD;NAIP2;TBK1;OAS1G;CTSB;NLRP1B;MAVS;ITPR2;TAB1;CXCL2;VDAC1;P2RX7;OAS2;CARD9;FADD;PANX1;TNF;DEFA24;DHX33;NLRP3;PRKCD;IFI207;NAIP1;CCL5;RNASEL;IKBKE;TYK2;HSP90AA1;NLRC4;XIAP;CYBB;TRPM2;BIRC2;IRF9;TLR4;IFNAR1;RIPK3;TRAF6;AIM2;OAS1A;NAIP6;PLCB2;IFNAR2;CASP8;PSTPIP1;RNF31;MAPK11;OAS1B;BIRC3;TRPV2;DEFA30;MAPK13;NAIP5;NOD2;STAT1;TXNIP;TANK;TRAF5;BRCC3;NFKBIA;IFI204;OAS3;IL18;IRF7;PLCB4;BCL2L1;NAMPT;ITPR1,TBK1;OAS1G;CTSB;NLRP1B;MAVS;ITPR2;TAB1;CXCL2;VDAC1;P2RX7;OAS2;CARD9;FADD;PANX1;TNF;DEFA24;DHX33;NLRP3;PRKCD;IFI207;NAIP1;CCL5;RNASEL;IKBKE;TYK2;HSP90AA1;NLRC4;XIAP;CYBB;TRPM2;BIRC2;IRF9;TLR4;IFNAR1;RIPK3;TRAF6;AIM2;OAS1A;NAIP6;PLCB2;IFNAR2;CASP8;PSTPIP1;RNF31;MAPK11;OAS1B;BIRC3;TRPV2;DEFA30;MAPK13;NAIP5;NOD2;STAT1;TXNIP;TANK;TRAF5;BRCC3;NFKBIA;IFI204;OAS3;IL18;IRF7;PLCB4;BCL2L1;NAMPT;ITPR1
Cell adhesion molecules (CAMs),-0.5471610714665636,-1.786888062047079,0.0,0.005803208773354996,170,129,CDH1;NECTIN2;LRRC4;VCAM1;H2-T-PS;ITGAV;H2-BL;SDC3;H2-Q7;NFASC;CLDN15;L1CAM;ALCAM;ITGA6;MADCAM1;CDH15;ITGB1;CD28;NLGN1;CD276;NLGN3;CLDN6;NECTIN3;NRXN1;CNTNAP2;ITGA9;CLDN14;H2-M10.5;IGSF11;CADM1;NRCAM;H2-M10.3;NCAM2;JAM3;NEO1;PTPRM;CD34;CLDN10;NLGN2;CDH3;SDC2;H2-M10.2;CLDN7;NTNG2;CLDN23;NRXN3;NEGR1;H2-M5;CLDN9;CDH4;H2-DMB1;ITGA8;H2-T3;CLDN4;LRRC4C;CNTN2;CD4;CTLA4;ESAM;CLDN19;H2-M10.6;H2-DMB2;SELP;GLYCAM1;H2-M2;H2-Q2;CADM3;NTNG1;GM7030;NRXN2;OCLN;CLDN24;TIGIT;PDCD1;MPZL1;ICAM2;H2-Q4;H2-Q10;GM11127;GM8909;GM10499;CD22;CLDN11;ICOS;H2-Q6;CLDN1;H2-EB1;H2-Q1;GLG1;PTPRC;H2-AA;JAM2;ITGA4;CDH5;ICAM1;H2-AB1;CD6;PVR;SDC1;SDC4;H2-DMA;ITGAL;SELPLG;CD86;CD40;CD80;ITGB2;PECAM1;SIGLEC1;F11R;MAG;H2-D1;CLDN20;SPN;CD274;H2-OA;H2-K1;H2-T23;ICOSL;NECTIN1;CNTNAP1;ITGB7;ITGAM;VSIR;H2-OB;H2-T24;H2-T22;H2-T10;H2-M3,H2-Q1;GLG1;PTPRC;H2-AA;JAM2;ITGA4;CDH5;ICAM1;H2-AB1;CD6;PVR;SDC1;SDC4;H2-DMA;ITGAL;SELPLG;CD86;CD40;CD80;ITGB2;PECAM1;SIGLEC1;F11R;MAG;H2-D1;CLDN20;SPN;CD274;H2-OA;H2-K1;H2-T23;ICOSL;NECTIN1;CNTNAP1;ITGB7;ITGAM;VSIR;H2-OB;H2-T24;H2-T22;H2-T10;H2-M3
Cellular senescence,-0.5437903834451407,-1.7911830173312164,0.0,0.005846195505009477,185,166,TGFB1;CDK4;MAP2K1;MCU;SQSTM1;MAPK12;GADD45B;PPP1CA;PPP3CC;SLC25A4;H2-T-PS;GADD45A;H2-BL;CAPN1;TRPM7;SERPINE1;MAPK3;MAP2K2;H2-Q7;TSC2;TGFBR2;PIK3R1;ZFP36L2;CAPN2;RAF1;MAP2K6;TSC1;CDKN2A;BTRC;KRAS;PIK3R3;AKT2;TGFBR1;SMAD2;PPP3R1;SIRT1;CALM1;H2-M10.5;AKT1;RELA;CDKN2B;H2-M10.3;HRAS;NFATC4;PPP1CB;RRAS;PPP3CA;ITPR3;MTOR;PIK3CA;SLC25A31;PIK3R2;HIPK3;RHEB;MAP2K3;E2F5;FBXW11;PPP1CCB;CCND3;H2-M10.2;CACNA1D;TGFB2;IGFBP3;IL6;CCNA1;PPP3CB;E2F3;RB1;PPP1CC;GADD45G;H2-M5;SLC25A5;CCNE2;H2-T3;MYC;VDAC3;H2-M10.6;PTEN;NRAS;TRPV4;H2-M2;CCND2;H2-Q2;CDC25A;GM7030;NFATC3;RRAS2;CCND1;LIN37;MAPK1;FOXO1;CDK2;NFKB1;RAD50;HIPK4;RBBP4;H2-Q4;H2-Q10;VDAC2;GM11127;GM8909;SMAD3;GM10499;MAPK14;NBN;CALM3;TRP53;LIN52;H2-Q6;RAD9B;E2F4;FOXO3;H2-Q1;IL1A;PPID;CALML4;ITPR2;ATR;VDAC1;EIF4EBP1;MAPKAPK2;RAD9A;ATM;MRE11A;CCNE1;CHEK2;HUS1;RBL2;MDM2;LIN54;PIK3CD;NFATC1;HIPK2;CCNB1;RAD1;HIPK1;CDKN1A;ZFP36L1;MAPK11;RASSF5;LIN9;TRAF3IP2;RBL1;MAPK13;CHEK1;NFATC2;MYBL2;CCNA2;CDK6;H2-D1;CDK1;PIK3CB;E2F2;H2-K1;FOXM1;CCNB2;H2-T23;CALM2;E2F1;MRAS;H2-T24;H2-T22;H2-T10;H2-M3;ITPR1;AKT3,RAD9A;ATM;MRE11A;CCNE1;CHEK2;HUS1;RBL2;MDM2;LIN54;PIK3CD;NFATC1;HIPK2;CCNB1;RAD1;HIPK1;CDKN1A;ZFP36L1;MAPK11;RASSF5;LIN9;TRAF3IP2;RBL1;MAPK13;CHEK1;NFATC2;MYBL2;CCNA2;CDK6;H2-D1;CDK1;PIK3CB;E2F2;H2-K1;FOXM1;CCNB2;H2-T23;CALM2;E2F1;MRAS;H2-T24;H2-T22;H2-T10;H2-M3;ITPR1;AKT3
Glucagon signaling pathway,-0.5990294415496764,-1.8109088610007036,0.0,0.005895323198328885,102,87,PPARGC1A;CPT1B;CAMK2B;PPP3CC;CREB3;CREB1;GNAS;GCGR;PRKACA;CREB3L1;AKT2;SIK1;CREB3L2;PHKA1;PPP3R1;SIRT1;GNAQ;PPP4C;CALM1;AKT1;EP300;PHKG1;CREBBP;PLCB3;PPP3CA;CPT1A;ITPR3;LDHB;GCK;ATF2;CRTC2;PPP4R3A;PDE3B;PHKG2;PPARA;PLCB1;PRMT1;PFKFB1;CREB5;G6PC3;CPT1C;CAMK2D;ATF4;PPP3CB;PDHB;ADCY2;GCG;PRKAA2;PPP4R3B;PYGB;ACACA;PYGM;ACACB;PDHA1;CAMK2G;FOXO1;LDHA;PRKACB;PHKB;PRKAG3;CALM3;CREB3L3;CREB3L4;PRKAG1;PYGL;CALML4;PGAM2;ITPR2;PFKL;CAMK2A;PRKAB1;SIK2;PKM;PLCB2;FBP1;PHKA2;PCK2;GYS1;CALM2;PRKAG2;PLCB4;PRKAB2;PRKAA1;SLC2A1;PGAM1;ITPR1;AKT3,CALML4;PGAM2;ITPR2;PFKL;CAMK2A;PRKAB1;SIK2;PKM;PLCB2;FBP1;PHKA2;PCK2;GYS1;CALM2;PRKAG2;PLCB4;PRKAB2;PRKAA1;SLC2A1;PGAM1;ITPR1;AKT3
Toxoplasmosis,-0.5991207184932789,-1.8658937341609556,0.0,0.006068715057103263,108,98,TGFB1;MAPK12;LDLR;BAD;MAPK3;GNAI2;CYCS;MAPK8;ITGA6;MAP2K6;HSPA2;ITGB1;LAMC1;HSPA8;LAMA4;AKT2;MAPK9;JAK1;AKT1;RELA;LAMC3;STAT3;GNAO1;LAMA3;GNAI1;IRAK1;TAB2;MAP2K3;TGFB2;HSPA1B;LAMA5;GNAI3;CCR5;CIITA;H2-DMB1;HSPA1A;CHUK;IL12A;IL12B;MAPK10;H2-DMB2;IKBKB;LY96;IKBKG;LAMC2;MAPK1;NFKB1;CYCT;IRAK4;NFKBIB;PPIF;MAP3K7;MAPK14;MYD88;CASP9;BCL2;IFNGR2;H2-EB1;IL10RB;H2-AA;PDPK1;SOCS1;TAB1;TNF;HSPA1L;H2-AB1;CASP3;TYK2;TNFRSF1A;XIAP;H2-DMA;PIK3CG;BIRC2;IL10;TLR4;IRGM1;TRAF6;TLR2;LAMB3;CASP8;PIK3R5;JAK2;CD40;MAPK11;BIRC3;IFNGR1;IGTP;MAPK13;PIK3R6;STAT1;H2-OA;NOS2;ALOX5;NFKBIA;H2-OB;IL10RA;BCL2L1;AKT3,H2-AA;PDPK1;SOCS1;TAB1;TNF;HSPA1L;H2-AB1;CASP3;TYK2;TNFRSF1A;XIAP;H2-DMA;PIK3CG;BIRC2;IL10;TLR4;IRGM1;TRAF6;TLR2;LAMB3;CASP8;PIK3R5;JAK2;CD40;MAPK11;BIRC3;IFNGR1;IGTP;MAPK13;PIK3R6;STAT1;H2-OA;NOS2;ALOX5;NFKBIA;H2-OB;IL10RA;BCL2L1;AKT3
Graft-versus-host disease,-0.650622214706725,-1.7290253365026922,0.0,0.006419351927069231,64,44,H2-T-PS;H2-BL;H2-Q7;CD28;FASL;H2-M10.5;H2-M10.3;H2-M10.2;IL6;H2-M5;H2-DMB1;H2-T3;H2-M10.6;H2-DMB2;H2-M2;H2-Q2;GM7030;PRF1;IL1B;H2-Q4;H2-Q10;GM11127;GM8909;GM10499;H2-Q6;H2-EB1;H2-Q1;IL1A;H2-AA;TNF;H2-AB1;H2-DMA;CD86;CD80;FAS;H2-D1;H2-OA;H2-K1;H2-T23;H2-OB;H2-T24;H2-T22;H2-T10;H2-M3,H2-Q1;IL1A;H2-AA;TNF;H2-AB1;H2-DMA;CD86;CD80;FAS;H2-D1;H2-OA;H2-K1;H2-T23;H2-OB;H2-T24;H2-T22;H2-T10;H2-M3
Natural killer cell mediated cytotoxicity,-0.5450968730412009,-1.7328848356324842,0.0,0.0064780004911869716,118,86,MAP2K1;PPP3CC;FYN;MAPK3;MAP2K2;PIK3R1;SHC1;VAV2;PLCG1;SHC4;GRB2;RAF1;KRAS;PIK3R3;PPP3R1;FASL;ARAF;RAC1;HRAS;SHC3;CD48;PPP3CA;PIK3CA;PIK3R2;SHC2;PRKCB;PAK1;PPP3CB;CD247;IFNA13;IFNAB;TNFSF10;SH2D1B1;RAC3;NRAS;IFNB1;KLRB1C;LAT;PRF1;LCK;MAPK1;ICAM2;PRKCA;TYROBP;HCST;SH3BP2;CSF2;FCER1G;IFNGR2;VAV1;ZAP70;PTPN11;BID;TNFRSF10B;SOS1;PLCG2;TNF;ICAM1;PTPN6;RAC2;CD244A;RAET1D;CASP3;BRAF;SOS2;ITGAL;IFNAR1;PIK3CD;NFATC1;SYK;PTK2B;IFNAR2;ULBP1;LCP2;RAET1E;ITGB2;IFNGR1;FAS;FCGR4;NFATC2;H2-D1;PIK3CB;H2-K1;H2-T23;PRKCG;VAV3,SH3BP2;CSF2;FCER1G;IFNGR2;VAV1;ZAP70;PTPN11;BID;TNFRSF10B;SOS1;PLCG2;TNF;ICAM1;PTPN6;RAC2;CD244A;RAET1D;CASP3;BRAF;SOS2;ITGAL;IFNAR1;PIK3CD;NFATC1;SYK;PTK2B;IFNAR2;ULBP1;LCP2;RAET1E;ITGB2;IFNGR1;FAS;FCGR4;NFATC2;H2-D1;PIK3CB;H2-K1;H2-T23;PRKCG;VAV3
Pertussis,-0.5836780722884357,-1.7743093438396966,0.0,0.006484855518161773,76,67,IRF3;MAPK12;MAPK3;CFL1;GNAI2;MAPK8;ITGA5;ITGB1;CFL2;MAPK9;PYCARD;CALM1;CXCL5;RELA;RHOA;SERPING1;GNAI1;IRAK1;IL6;JUN;GNAI3;HC;C1QB;C4B;IL12A;IL12B;MAPK10;4930544G11RIK;C1RB;FOS;LY96;IL1B;MAPK1;NFKB1;IRAK4;TICAM1;MAPK14;CASP1;C2;CALM3;MYD88;NOD1;C1S1;CD14;IL1A;TIRAP;CALML4;IRF1;TNF;CASP7;NLRP3;CASP3;IL23A;TICAM2;IL10;TLR4;TRAF6;ITGB2;MAPK11;IRF8;MAPK13;C1S2;NOS2;CALM2;ITGAM;C1RA;C3,IL1A;TIRAP;CALML4;IRF1;TNF;CASP7;NLRP3;CASP3;IL23A;TICAM2;IL10;TLR4;TRAF6;ITGB2;MAPK11;IRF8;MAPK13;C1S2;NOS2;CALM2;ITGAM;C1RA;C3
B cell receptor signaling pathway,-0.5695899340817987,-1.7323292165209354,0.0,0.0065652462890480765,72,70,MAP2K1;PPP3CC;MAPK3;MAP2K2;PIK3R1;VAV2;GRB2;RAF1;GSK3B;KRAS;PIK3R3;AKT2;PPP3R1;INPPL1;CD19;AKT1;RELA;RAC1;HRAS;PPP3CA;PIK3CA;PIK3R2;CD81;PRKCB;PPP3CB;JUN;CHUK;CR2;RAC3;NRAS;CD79A;BCL10;IKBKB;FOS;IKBKG;NFATC3;MAPK1;NFKB1;CD72;BTK;NFKBIB;MALT1;CD22;DAPP1;NFKBIE;VAV1;RASGRP3;SOS1;CARD11;PLCG2;PTPN6;RAC2;PIK3AP1;CD79B;SOS2;INPP5D;PIK3CD;NFATC1;SYK;PIRB;LYN;FCGR2B;NFATC2;IFITM1;PIK3CB;BLNK;GM11787;NFKBIA;VAV3;AKT3,RASGRP3;SOS1;CARD11;PLCG2;PTPN6;RAC2;PIK3AP1;CD79B;SOS2;INPP5D;PIK3CD;NFATC1;SYK;PIRB;LYN;FCGR2B;NFATC2;IFITM1;PIK3CB;BLNK;GM11787;NFKBIA;VAV3;AKT3
Asthma,-0.7447072205682618,-1.739138249109524,0.0,0.006632238598119995,25,17,MS4A2;CCL11;H2-DMB1;IL13;H2-DMB2;PRG2;FCER1G;H2-EB1;H2-AA;IL4;TNF;H2-AB1;H2-DMA;IL10;CD40;H2-OA;H2-OB,FCER1G;H2-EB1;H2-AA;IL4;TNF;H2-AB1;H2-DMA;IL10;CD40;H2-OA;H2-OB
