Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
Hippo signaling pathway,0.5493490896728646,1.2142091030407254,0.10666666666666667,0.39989543924878046,160,155,CCND1;ACTB;FRMD6;BIRC5;AJUBA;NF2;WWC1;WNT5B;YWHAH;PPP2R1B;YWHAB;PPP1CA;TEAD4;ACTG1;YWHAQ;PPP2CA;PPP1CC;WNT7A;TEAD1;LATS2;CCN2;SCRIB;PARD6B;WWTR1;WTIP;LIMD1;YWHAZ;CTNNB1;PPP2R1A;YWHAG;YAP1;CCND3;TGFB1;TP73;PPP2CB;FZD6;PPP2R2D;TGFB2;YWHAE;PPP2R2A;LATS1;DVL3;SMAD1;MOB1A;RASSF1;PRKCI;AMH;APC;CTNNA1;LLGL1;FBXW11;SMAD7;WNT7B;MYC;ITGB2;AXIN1;BIRC2;DVL1;CSNK1E;PARD6A;SMAD3;SMAD2;WNT3A;CSNK1D;LEF1;SAV1;STK3;FGF1;APC2;DLG2;WNT8A;BTRC;MOB1B;BMPR1A;GSK3B;PARD3;TCF7L2;CRB2;TCF7;TGFB3;CTNNA2;WNT16;TPTEP2-CSNK1E;WNT1;WNT3;DCHS1;BMP7;GDF6;WNT2;GLI2;BMP5;AREG;LLGL2;FRMD1;CRB1;TP53BP2;FZD9;WNT10B;FZD5;PAK1;SOX2;WNT8B;TCF7L1;SNAI2;BMPR1B;GDF5;PRKCZ;BMP8A;RASSF6;DVL2;BMP4;ID2;CTNNA3;SMAD4;GDF7;TEAD2;WNT4;BMP6;FZD3;CDH1;PPP1CB;TEAD3;BMP2;BMPR2;BMP8B;FZD2;FZD1;WNT2B;FZD4;PARD6G;FZD10;AXIN2;DLG3;TGFBR2;WNT10A;WNT11;NKD1;PATJ;WNT6;TGFBR1;CCND2;WNT5A;SERPINE1;WNT9A;BBC3;FZD8;RASSF2;AMOT;DLG1;DLG4;FZD7;PPP2R2C;FAT4;RASSF4;ID1,CCND1;ACTB;FRMD6;BIRC5;AJUBA;NF2;WWC1;WNT5B;YWHAH;PPP2R1B;YWHAB;PPP1CA;TEAD4;ACTG1;YWHAQ;PPP2CA;PPP1CC;WNT7A;TEAD1;LATS2;CCN2;SCRIB;PARD6B;WWTR1;WTIP;LIMD1;YWHAZ
Colorectal cancer,0.6467119278706879,1.2122339978343788,0.13846153846153847,0.40058566709666754,86,84,CCND1;BIRC5;CYCS;MSH2;AKT1;GRB2;PMAIP1;BAX;NRAS;MSH6;CASP3;RPS6KB2;RAF1;MLH1;CTNNB1;GADD45A;MTOR;RHOA;MAP2K1;ARAF;RAC1;TGFB1;MAPK1;RALB;RPS6KB1;TGFB2;PIK3CB;EGFR;BAK1;APPL1;AKT2;PIK3CD;CDKN1A;APC;MSH3;DDB2;BCL2;MAPK9;MYC;HRAS;EREG;PIK3R3;MAPK8;AXIN1;BAD;SMAD3;SMAD2;LEF1;KRAS;APC2;AKT3;GADD45B;GSK3B;TCF7L2;TCF7;POLK;TGFB3;RAC2;RALA;PIK3R2;SOS1;GADD45G;PIK3CA;AREG;SOS2;TCF7L1;RAC3;CASP9;TP53;SMAD4;MAPK10;JUN;BRAF;MAP2K2;PIK3R1;FOS;RALGDS;MAPK3;AXIN2;TGFBR2;BCL2L11;TGFBR1;BBC3;TGFA,CCND1;BIRC5;CYCS;MSH2;AKT1;GRB2;PMAIP1;BAX;NRAS;MSH6;CASP3;RPS6KB2;RAF1;MLH1;CTNNB1;GADD45A;MTOR;RHOA;MAP2K1;ARAF;RAC1;TGFB1;MAPK1;RALB;RPS6KB1;TGFB2;PIK3CB;EGFR;BAK1;APPL1
Ether lipid metabolism,-0.6616169353598976,-1.283882818575067,0.08571428571428572,0.41756687687583827,47,43,AGPS;SELENOI;PAFAH1B2;CHPT1;LPCAT1;PAFAH1B1;PAFAH1B3;PLA2G4B;PLA2G5;PLA2G4D;TMEM86B;PLPP2;PLA2G2F;ENPP6;PLA2G4F;PLA2G10;PLA2G7;PLA2G3;PLA2G1B;PLA2G4E;PLA2G2A;PLA2G2C;PLB1;PAFAH2;PLPP1;PLD2;UGT8;CEPT1;GDPD3;PLA2G12A;PLD4;LPCAT2;ENPP2;JMJD7-PLA2G4B;PLA2G4A;PLA2G4C;GDPD1;LPCAT4;PLA2G6;PLD1;PLD3;PLPP3;GAL3ST1,GDPD1;LPCAT4;PLA2G6;PLD1;PLD3;PLPP3;GAL3ST1
Starch and sucrose metabolism,-0.651858441832131,-1.259130360786673,0.15555555555555556,0.4487942995653627,36,29,PGM2;AGL;PYGL;PYGM;PYGB;TREH;UGP2;HK1;AMY2A;AMY1A;SI;MGAM;GCK;HK3;GYG1;GYG2;GANC;PGM1;ENPP3;HK2;ENPP1;AMY2B;GPI;G6PC3;PGM2L1;HKDC1;GYS1;GAA;GBE1,HK2;ENPP1;AMY2B;GPI;G6PC3;PGM2L1;HKDC1;GYS1;GAA;GBE1
Linoleic acid metabolism,-0.73737746108906,-1.2695183117340845,0.1111111111111111,0.44949663806233514,29,23,PLA2G4B;PLA2G5;PLA2G4D;PLA2G2F;CYP2C8;CYP1A2;PLA2G4F;PLA2G10;PLA2G3;PLA2G1B;PLA2G4E;PLA2G2A;PLA2G2C;PLB1;ALOX15;CYP3A4;PLA2G12A;CYP2J2;CYP2E1;JMJD7-PLA2G4B;PLA2G4A;PLA2G4C;PLA2G6,PLA2G12A;CYP2J2;CYP2E1;JMJD7-PLA2G4B;PLA2G4A;PLA2G4C;PLA2G6
Nicotinate and nicotinamide metabolism,-0.6495885482790196,-1.2528587577995633,0.25,0.4535829711356292,30,28,PNP;NT5C3B;NT5C2;NNMT;NT5C3A;NADK;AOX1;BST1;CD38;NT5C1B;NT5C1A;NMNAT1;NAPRT;NMNAT3;ASPDH;NT5C;ENPP3;NNT;NADK2;NMNAT2;ENPP1;NUDT12;NT5E;NMRK1;NADSYN1;NT5M;QPRT;NAMPT,ENPP3;NNT;NADK2;NMNAT2;ENPP1;NUDT12;NT5E;NMRK1;NADSYN1;NT5M;QPRT;NAMPT
Thyroid hormone synthesis,-0.5336527181842714,-1.245519601584177,0.030303030303030304,0.45412380933650626,74,65,TTF2;PDIA4;HSPA5;GPX1;GSR;ADCY3;ATP1B3;PLCB3;CREB3;TTF1;PRKACA;CREB3L2;CANX;CREB1;TPO;ITPR2;GPX3;HSP90B1;TG;ATP1A2;DUOXA2;PLCB2;ATF6B;IYD;LRP2;PRKCB;DUOX2;SLC5A5;ADCY2;ATP1A4;ASGR2;ALB;TSHR;GPX2;GPX7;SLC26A4;PRKACB;ATF4;CREB5;ADCY1;ATF2;ADCY4;PAX8;CREB3L3;PRKCA;CREB3L4;ADCY9;CREB3L1;ATP1A1;GNAS;ATP1A3;GPX8;ADCY6;PLCB4;ATP1B2;ASGR1;GNAQ;ITPR1;ADCY7;PLCB1;PRKCG;FXYD2;ITPR3;ADCY5;ATP1B1,PRKCG;FXYD2;ITPR3;ADCY5;ATP1B1
Lysosome,-0.5466282885894068,-1.2339808702342645,0.03225806451612903,0.4562390876332702,123,122,AP1M1;CLTB;AP1B1;GLA;CLTA;ATP6V0A4;AP1M2;AP3M1;CLTC;ATP6V0D1;M6PR;AP1G1;HEXB;ARSB;CTSV;AP4E1;AP4B1;ATP6V0B;LAPTM4B;AP3D1;MCOLN1;CTSC;AP1S1;GGA2;ATP6V0C;GALNS;LAMP1;PLA2G15;ATP6V1H;GUSB;PPT1;GGA3;CD164;NAGPA;AP1S2;NAGA;NPC1;CTSZ;ATP6V0A1;SLC11A2;CTSL;SORT1;AP4S1;LGMN;AP3B1;CTNS;AP3M2;PPT2;PSAPL1;NEU1;CTSE;CD63;ABCB9;NPC2;CD68;DNASE2B;CTSO;ACP2;CTSS;CTSW;GNPTAB;DNASE2;AP3S1;ACP5;AP4M1;CLN3;GALC;GBA;CLTCL1;LAMP3;ATP6V0D2;ATP6V0A2;SMPD1;AP3B2;HEXA;HYAL1;SLC11A1;GGA1;GNPTG;LAPTM4A;CTSK;CLN5;MFSD8;GM2A;TCIRG1;NAPSA;AGA;SGSH;ARSG;AP1S3;GLB1;LAPTM5;CTSA;AP3S2;ATP6AP1;CTSH;ENTPD4;FUCA1;IDS;AP1G2;MAN2B1;LITAF;LAMP2;GNS;NAGLU;SCARB2;IGF2R;GAA;SUMF1;HGSNAT;CTSB;TPP1;ASAH1;ARSA;CTSF;MANBA;SLC17A5;IDUA;PSAP;ABCA2;LIPA;CTSD,AP3S2;ATP6AP1;CTSH;ENTPD4;FUCA1;IDS;AP1G2;MAN2B1;LITAF;LAMP2;GNS;NAGLU;SCARB2;IGF2R;GAA;SUMF1;HGSNAT;CTSB;TPP1;ASAH1;ARSA;CTSF;MANBA;SLC17A5;IDUA;PSAP;ABCA2;LIPA;CTSD
Glycolysis / Gluconeogenesis,-0.5359661588436477,-1.2615608379943408,0.043478260869565216,0.45718158058404607,68,60,DLAT;PGM2;ALDH1B1;PGAM1;ALDH9A1;DLD;PDHA1;LDHB;PKM;ADPGK;PDHB;ENO1;TPI1;ADH5;ALDH1A3;PGAM4;BPGM;ALDOC;MINPP1;ALDH3A1;LDHC;PGK2;HK1;PKLR;ADH1A;ADH4;ENO4;PFKP;ALDH3B2;LDHAL6B;LDHAL6A;ADH1B;GCK;GAPDHS;ENO3;ALDOB;ADH6;ALDH7A1;HK3;ALDH3A2;FBP2;ACSS1;GALM;AKR1A1;PGM1;PGK1;ALDH2;HK2;PFKM;GPI;G6PC3;PCK2;ALDH3B1;HKDC1;ACSS2;LDHA;ALDOA;PFKL;GAPDH;ENO2,PCK2;ALDH3B1;HKDC1;ACSS2;LDHA;ALDOA;PFKL;GAPDH;ENO2
Amyotrophic lateral sclerosis (ALS),0.6557746545028365,1.1873687519302882,0.15,0.4583931349425403,51,46,MAP2K3;TOMM40;CYCS;BCL2L1;GPX1;BAX;SOD1;CASP3;RAC1;APAF1;PPP3R1;BID;ALS2;DERL1;MAP3K5;PPP3CB;MAPK14;BCL2;GRIN2C;BAD;NEFH;CCS;DAXX;NOS1;NEFM;GRIN2B;RAB5A;GRIA1;GRIA2;PPP3CC;TOMM40L;SLC1A2;TNFRSF1B;PPP3CA;CASP9;TP53;MAPK13;MAPK12;GRIN1;CASP1;TNFRSF1A;PRPH;MAP2K6;MAPK11;CAT;GRIN2D,MAP2K3;TOMM40;CYCS;BCL2L1;GPX1;BAX;SOD1;CASP3
Ribosome,0.5635830539802134,1.1877291621062713,0.13253012048192772,0.46418121796731987,153,133,MRPL18;MRPL15;MRPS12;MRPL3;MRPL20;MRPS15;MRPS7;MRPS2;MRPL4;MRPL14;MRPL11;MRPL22;MRPL13;RPSA;MRPL35;MRPL16;MRPL28;MRPL12;MRPL27;RPL36AL;MRPL36;MRPL9;RPL9;MRPS18C;MRPL21;RPL26L1;MRPS5;MRPL19;RPS26;MRPS16;MRPS18A;RPL21;MRPS11;FAU;MRPL2;RPL17;RPL6;RPS2;MRPL30;MRPS9;MRPL1;MRPS10;RPL35;RPS5;MRPL24;MRPL33;MRPL17;RPL38;RPL7;RPL23A;RPS28;RPS24;RPS27L;RPS7;MRPS17;RPLP0;MRPL34;RPL24;RPS21;RPS27A;RPS3;MRPL32;RPLP1;RPS16;RPL8;RPLP2;RPS23;MRPS14;UBA52;RPS10;RPL35A;RPL26;RPS15;RSL24D1;RPL27;RPL36A;RPL18A;MRPL23;RPS17;RNA5S5;RNA5S6;RPS15A;RPS9;RPL11;RNA5S17;RPS25;RPS3A;RPS13;RPL5;MRPS21;RNA5S11;RPL14;RPL10A;RPL12;MRPL10;RPS4X;RPL18;RPS14;RPL41;RPL32;RPS4Y1;RPL3L;RPL30;RPS12;RPS29;RPL27A;RPS18;RPL39;RPL37A;RPS19;RPL19;RPS20;RPL23;RPL7A;RPL36;RPL37;RPL4;RPS6;RPL22L1;RPS8;RPL22;RPL13;RPS11;RPL31;RPS27;RPL28;RPL29;RPL13A;RPL10;RPL15;RPL34;RPL3;MRPS6,MRPL18;MRPL15;MRPS12;MRPL3;MRPL20;MRPS15;MRPS7;MRPS2;MRPL4;MRPL14;MRPL11;MRPL22;MRPL13;RPSA;MRPL35;MRPL16;MRPL28;MRPL12;MRPL27;RPL36AL;MRPL36;MRPL9;RPL9;MRPS18C;MRPL21;RPL26L1;MRPS5;MRPL19;RPS26;MRPS16;MRPS18A;RPL21;MRPS11;FAU;MRPL2;RPL17;RPL6;RPS2;MRPL30;MRPS9;MRPL1;MRPS10
Primary bile acid biosynthesis,-0.7232320979132302,-1.2351688803172551,0.18181818181818182,0.4658069446434542,17,17,HSD17B4;AKR1D1;BAAT;CYP7A1;AKR1C4;CH25H;CYP8B1;SLC27A5;CYP27A1;SCP2;ACOX2;CYP7B1;CYP39A1;AMACR;CYP46A1;ACOT8;HSD3B7,ACOX2;CYP7B1;CYP39A1;AMACR;CYP46A1;ACOT8;HSD3B7
Non-alcoholic fatty liver disease (NAFLD),0.5689447748876059,1.1747088993778592,0.14285714285714285,0.4805540221809605,149,135,CYCS;NFKB1;EIF2S1;NDUFS6;AKT1;GSK3A;NDUFB9;COX8A;SDHB;BAX;NDUFS5;IL6;CASP3;ADIPOR2;NDUFB2;MAP3K11;CYC1;UQCRFS1;NDUFS3;UQCRQ;UQCR10;COX5A;TRAF2;NDUFA4;UQCRH;NDUFC1;MLXIP;NDUFAB1;NDUFA1;COX6C;UQCRC1;RAC1;TGFB1;NDUFB3;NDUFA12;UQCR11;SDHA;CDC42;NDUFB10;NDUFV1;NDUFC2;COX4I1;COX6B1;NDUFA9;BID;NDUFB11;RELA;PRKAA1;COX7A2;NDUFB6;SDHD;ADIPOR1;PIK3CB;NDUFA2;COX7B;NDUFS2;NDUFS1;UQCRHL;AKT2;NDUFB7;PIK3CD;NDUFA11;SDHC;MAP3K5;CXCL8;PRKAG1;NDUFA8;NDUFB8;CASP7;COX6A1;NDUFA10;MAPK9;XBP1;UQCRC2;NDUFS7;PIK3R3;NDUFV3;PRKAB1;NDUFB4;MAPK8;NDUFS4;NDUFS8;NDUFA3;COX5B;IL1A;NDUFB1;MLX;ITCH;AKT3;COX7A1;IKBKB;GSK3B;NDUFV2;PKLR;LEP;NDUFA6;NDUFA7;RXRA;PRKAG2;UQCRB;PIK3R2;NDUFA13;PIK3CA;IL6R;COX7C;ATF4;IL1B;NR1H3;NDUFA5;MAPK10;COX7A2L;FAS;EIF2AK3;JUN;CYP2E1;NDUFA4L2;TNFRSF1A;NDUFB5;CEBPA;PIK3R1;PRKAA2;COX6B2;ERN1;LEPR;CASP8;SREBF1;DDIT3;IRS2;PRKAB2;BCL2L11;INSR;IRS1;MLXIPL;PPARA;SOCS3,CYCS;NFKB1;EIF2S1;NDUFS6;AKT1;GSK3A;NDUFB9;COX8A;SDHB;BAX;NDUFS5;IL6;CASP3;ADIPOR2;NDUFB2;MAP3K11;CYC1;UQCRFS1;NDUFS3;UQCRQ;UQCR10;COX5A;TRAF2;NDUFA4;UQCRH;NDUFC1;MLXIP;NDUFAB1;NDUFA1;COX6C;UQCRC1;RAC1;TGFB1;NDUFB3;NDUFA12;UQCR11;SDHA;CDC42;NDUFB10;NDUFV1;NDUFC2;COX4I1;COX6B1;NDUFA9;BID;NDUFB11;RELA;PRKAA1;COX7A2;NDUFB6;SDHD;ADIPOR1;PIK3CB;NDUFA2;COX7B;NDUFS2;NDUFS1;UQCRHL;AKT2;NDUFB7;PIK3CD;NDUFA11;SDHC;MAP3K5;CXCL8;PRKAG1;NDUFA8
Glioma,0.5893692051341126,1.1768136018459867,0.22388059701492538,0.4826914010787261,75,71,CCND1;E2F1;E2F2;CDK6;AKT1;GRB2;CALM3;CDK4;CALM2;BAX;NRAS;RAF1;CALM1;GADD45A;MTOR;SHC1;PDGFB;MAP2K1;E2F3;ARAF;MAPK1;CDKN2A;PIK3CB;EGFR;BAK1;AKT2;CAMK1;PIK3CD;CDKN1A;DDB2;HRAS;PIK3R3;RB1;MDM2;CALML4;CAMK1G;KRAS;AKT3;GADD45B;PRKCB;POLK;SHC4;CAMK2A;CAMK4;PIK3R2;SOS1;GADD45G;PIK3CA;CALML6;SOS2;PLCG1;TP53;CAMK2G;PTEN;PRKCA;SHC3;PLCG2;BRAF;PDGFRA;CAMK2B;MAP2K2;PDGFRB;PIK3R1;MAPK3;PDGFA;IGF1R;PRKCG;CAMK1D;CAMK2D;TGFA;SHC2,CCND1;E2F1;E2F2;CDK6;AKT1;GRB2;CALM3;CDK4;CALM2;BAX;NRAS;RAF1;CALM1;GADD45A;MTOR;SHC1;PDGFB;MAP2K1;E2F3;ARAF
Autophagy,-0.516027497999794,-1.2166560698228117,0.07692307692307693,0.49238104704503904,128,125,EIF2S1;BCL2L1;AKT1S1;AKT1;PPP2CA;EIF2AK4;NRAS;DAPK3;RPS6KB2;RAF1;RRAS2;HMGB1;MTOR;ATG101;MAP2K1;PIK3R4;RUBCN;RHEB;ATG3;MAPK1;PPP2CB;RPS6KB1;PRKCD;PRKAA1;RPTOR;PIK3CB;SNAP29;BECN1;RAB7A;AKT2;LAMP1;PRKACA;ATG4D;WIPI2;PIK3CD;STK11;ATG16L1;MTMR14;ATG7;ULK1;BCL2;ATG9A;MAPK9;HRAS;ATG4B;ATG13;PIK3R3;MAPK8;CAMKK2;ATG2A;BAD;ATG5;TSC2;CTSL;PDPK1;KRAS;NRBF2;SUPT20H;HIF1A;AKT3;VAMP8;AMBRA1;ATG4C;PRKACB;PIK3R2;PIK3CA;GABARAPL2;ULK2;MAP3K7;UVRAG;ATG4A;SH3GLB1;PRAP1;MLST8;ATG2B;RAB33B;ATG10;PTEN;ATG12;TSC1;TRAF6;RRAGB;MAPK10;RAB7B;EIF2AK3;MTMR4;RB1CC1;PIK3C3;ATG14;MAP2K2;PIK3R1;PRKCQ;STX17;BNIP3;MTMR3;PRKAA2;GABARAP;ERN1;ZFYVE1;ATG9B;ITPR1;DAPK2;RRAS;MAPK3;RRAGC;IRS4;TP53INP2;IRS2;VMP1;IGF1R;RRAGA;DEPTOR;LAMP2;IRS1;IGBP1;CTSB;WIPI1;CFLAR;MRAS;ATG16L2;RRAGD;GABARAPL1;DAPK1;DDIT4;CTSD,PRKCQ;STX17;BNIP3;MTMR3;PRKAA2;GABARAP;ERN1;ZFYVE1;ATG9B;ITPR1;DAPK2;RRAS;MAPK3;RRAGC;IRS4;TP53INP2;IRS2;VMP1;IGF1R;RRAGA;DEPTOR;LAMP2;IRS1;IGBP1;CTSB;WIPI1;CFLAR;MRAS;ATG16L2;RRAGD;GABARAPL1;DAPK1;DDIT4;CTSD
Leukocyte transendothelial migration,0.5842142646248231,1.1666715435902857,0.21621621621621623,0.4975310568506556,112,105,ACTB;PXN;PTPN11;EZR;ACTN1;CLDN11;MSN;ACTN4;VASP;ACTG1;MYL12B;VCL;BCAR1;CTNNB1;SIPA1;RHOA;GNAI3;RAC1;ESAM;ROCK1;CDC42;CLDN1;RAP1B;PIK3CB;PIK3CD;ROCK2;CTNNA1;MAPK14;CLDN5;MYL12A;PIK3R3;VAV2;ITGB2;GNAI2;RAP1A;CTNND1;CLDN10;OCLN;CLDN24;JAM3;MYL9;RAPGEF3;CDH5;ICAM1;CLDN15;MYL10;ITK;MYL2;CLDN20;MYLPF;PRKCB;MYL7;CLDN9;CTNNA2;NCF2;VAV1;RAC2;CLDN6;PTK2;ARHGAP35;CLDN2;ITGAL;PIK3R2;CLDN7;ITGB1;CYBB;CLDN3;PIK3CA;TXK;CLDN19;PLCG1;ITGAM;CLDN14;CD99;NCF1;THY1;CLDN23;CTNNA3;MAPK13;ITGA4;RASSF5;PRKCA;MAPK12;CYBA;F11R;CLDN16;PLCG2;CXCL12;ARHGAP5;CLDN18;RAPGEF4;PECAM1;GNAI1;PIK3R1;MMP2;MAPK11;MYL5;CLDN4;MMP9;PTK2B;JAM2;PRKCG;AFDN;CXCR4;VAV3,ACTB;PXN;PTPN11;EZR;ACTN1;CLDN11;MSN;ACTN4;VASP;ACTG1;MYL12B;VCL;BCAR1;CTNNB1;SIPA1;RHOA;GNAI3;RAC1;ESAM;ROCK1;CDC42
Arginine and proline metabolism,0.6093214981410919,1.1527506211076877,0.2608695652173913,0.535354042254228,49,47,ODC1;SRM;GOT2;LAP3;ALDH1B1;AMD1;ALDH9A1;GOT1;OAT;SMS;PYCR2;ALDH18A1;AGMAT;PYCR1;CNDP2;ALDH4A1;NOS2;CKMT2;CNDP1;PYCR3;NOS1;P4HA2;CKMT1A;SMOX;ARG1;PRODH;NOS3;CKMT1B;CKM;ALDH7A1;AOC1;ALDH3A2;GATM;L3HYPDH;P4HA3;HOGA1;PRODH2;ALDH2;MAOA;CARNS1;CKB;ARG2;SAT2;P4HA1;GAMT;AZIN2;SAT1,ODC1;SRM;GOT2;LAP3;ALDH1B1;AMD1;ALDH9A1;GOT1;OAT;SMS;PYCR2;ALDH18A1
Collecting duct acid secretion,0.6716243313987581,1.12744267638047,0.3787878787878788,0.5927818355178218,27,25,ATP6V0A4;ATP6V0D1;ATP6V0E2;ATP6V1D;ATP6V0C;ATP6V1B2;ATP6V1C1;ATP6V0E1;ATP6V1E2;ATP6V1A;ATP6V0A1;ATP6V1C2;ATP6V1F;ATP6V1E1;ATP6V1G1;ATP4B;ATP4A;SLC12A7;ATP6V0D2;SLC4A1;ATP6V0A2;ATP6V1B1;CA2;CLCNKB;TCIRG1,ATP6V0A4;ATP6V0D1;ATP6V0E2;ATP6V1D;ATP6V0C;ATP6V1B2;ATP6V1C1;ATP6V0E1;ATP6V1E2;ATP6V1A;ATP6V0A1
Type II diabetes mellitus,-0.5739137954993984,-1.1736503721604987,0.16666666666666666,0.5967932286889158,46,42,MTOR;PKM;MAPK1;SOCS2;PRKCD;PIK3CB;PIK3CD;MAPK9;PRKCE;PIK3R3;MAPK8;CACNA1B;SOCS1;ABCC8;SLC2A2;CACNA1E;IKBKB;HK1;PKLR;CACNA1A;PIK3R2;GCK;PIK3CA;HK3;SOCS4;PRKCZ;CACNA1C;CACNA1D;SLC2A4;MAPK10;CACNA1G;MAFA;PIK3R1;HK2;MAPK3;KCNJ11;IRS4;IRS2;HKDC1;INSR;IRS1;SOCS3,CACNA1G;MAFA;PIK3R1;HK2;MAPK3;KCNJ11;IRS4;IRS2;HKDC1;INSR;IRS1;SOCS3
IL-17 signaling pathway,0.566038712702903,1.1280267437951585,0.2597402597402597,0.5985848346464595,93,79,HSP90AA1;FOSL1;CXCL1;HSP90AB1;NFKB1;ELAVL1;CXCL2;SRSF1;IL6;CASP3;CSF3;TRAF2;CSF2;TRAF4;TRAF3;MAPK1;IKBKG;CHUK;TBK1;RELA;FOSB;MAPK6;ANAPC5;IKBKE;FADD;CXCL8;CXCL3;MAPK14;MAPK9;TNFAIP3;MAPK8;HSP90B1;MMP13;IL17RA;MMP3;MAPK7;MAPK4;MUC5AC;IKBKB;GSK3B;CXCL6;S100A9;IL17B;IL4;MUC5B;NFKBIA;IL5;TAB2;CCL17;TRAF3IP2;USP25;MAP3K7;IL1B;CXCL5;IL17RB;MAPK13;MAPK12;TRAF6;MAPK10;IL17D;JUN;CCL2;MMP1;TAB3;IL17RE;FOS;IL17C;CASP8;MAPK11;MAPK3;PTGS2;MMP9;TRADD;IL17RC;TRAF5;LCN2;CEBPB;CCL20;JUND,HSP90AA1;FOSL1;CXCL1;HSP90AB1;NFKB1;ELAVL1;CXCL2;SRSF1;IL6;CASP3;CSF3;TRAF2;CSF2;TRAF4;TRAF3;MAPK1;IKBKG;CHUK;TBK1;RELA;FOSB;MAPK6
PI3K-Akt signaling pathway,-0.4353357756912169,-1.1619817053517407,0.0625,0.6015580617190325,354,308,CCND1;HSP90AA1;THBS1;BRCA1;HSP90AB1;YWHAH;CDK2;PPP2R1B;YWHAB;ITGA6;NFKB1;MCL1;BCL2L1;CDK6;EPHA2;AKT1;GRB2;CDK4;YWHAQ;PPP2CA;PPP2R5D;GNG11;JAK1;LAMC2;COL4A1;IL6;PKN3;NRAS;CCNE2;RPS6KB2;COL4A2;RAF1;YWHAZ;CSF3;CCNE1;GNG12;PHLPP2;CDC37;GNG5;PPP2R3C;SGK1;MTOR;GNB1;PPP2R1A;PDGFB;PHLPP1;MAP2K1;YWHAG;PPP2R5A;CCND3;RHEB;CRTC2;RAC1;PKN2;EIF4EBP1;GNB2;MAPK1;IKBKG;ITGA5;PPP2CB;MET;EIF4E2;FGF2;RPS6KB1;CHUK;PPP2R2D;RELA;PRKAA1;RPTOR;ITGB5;CREB3;PIK3CB;GNB4;EGFR;YWHAE;PPP2R2A;FGF5;PPP2R5E;AKT2;PIK3CD;CDKN1A;STK11;CREB3L2;LAMC1;GNB3;BCL2;GNB5;MYC;HRAS;EREG;MYB;PIK3R3;IL4R;PGF;VEGFC;EIF4E;NGF;MDM2;SGK3;CREB1;BAD;ERBB2;FGF22;IL7R;LAMB3;TSC2;FLT4;TLR4;PDPK1;IFNAR1;FGF1;KRAS;HSP90B1;LAMA1;GNG13;MTCP1;GNGT1;FGF8;CD19;THEM4;GNG10;IL7;AKT3;GNG2;ATF6B;LPAR3;LAMB4;FGFR2;FGF18;IKBKB;GSK3B;GNG3;SYK;IGF2;TNN;FGF19;GNGT2;IL2;CHRM1;FGF10;COL9A1;IL3RA;ITGA8;LPAR5;LAMC3;OSM;ANGPT4;CSF1R;LPAR6;ITGA9;RXRA;EPO;PPP2R3B;FLT3;IL2RA;ITGB7;HGF;FGF21;IL4;NTF3;PTK2;PIK3R5;PPP2R5C;ITGB6;PIK3R2;GNG8;ITGB1;COL2A1;SOS1;IL2RB;ITGA11;LAMA2;ANGPT2;PIK3CA;AREG;GNG7;NOS3;IL6R;IL2RG;TEK;LPAR2;TNXB;SOS2;VWF;COL6A6;KITLG;FGF20;ATF4;CHRM2;VEGFD;VTN;PIK3R6;THBS4;CREB5;FGF7;ATF2;FLT1;BDNF;CSF3R;FLT3LG;PIK3AP1;PKN1;ANGPT1;CASP9;MLST8;ITGA10;FGF17;TP53;PDGFD;IFNAR2;CREB3L3;ITGA4;PTEN;PRKCA;CREB3L4;PRLR;COMP;TSC1;EFNA5;NR4A1;CREB3L1;FGF9;LAMB1;COL9A2;CHAD;GHR;NTRK1;MAGI1;RPS6;PDGFRA;LAMA4;PDGFC;THBS2;OSMR;COL9A3;FGFR1;MAP2K2;JAK2;FGFR4;PDGFRB;PIK3R1;PRKAA2;NTF4;LPAR1;SPP1;COL4A6;G6PC3;COL6A3;MAPK3;PDGFA;MAGI2;RELN;COL1A2;ITGA2B;ITGAV;GNG4;PCK2;EFNA4;PPP2R5B;ITGB8;EIF4B;ITGA1;LAMA5;CSF1;EFNA2;VEGFB;PPP2R3A;ITGA3;SGK2;NTRK2;IGF1R;ERBB4;FOXO3;BCL2L11;CCND2;INSR;TLR2;IRS1;COL1A1;EFNA3;GYS1;F2R;COL4A3;CDKN1B;JAK3;FGFR3;RBL2;NGFR;ITGA7;COL4A5;EPOR;COL4A4;THBS3;LAMA3;ITGA2;ERBB3;PPP2R2C;ITGB4;TNC;LAMB2;COL6A2;TGFA;COL6A1;EFNA1;DDIT4;ITGB3;FN1;VEGFA,COL6A3;MAPK3;PDGFA;MAGI2;RELN;COL1A2;ITGA2B;ITGAV;GNG4;PCK2;EFNA4;PPP2R5B;ITGB8;EIF4B;ITGA1;LAMA5;CSF1;EFNA2;VEGFB;PPP2R3A;ITGA3;SGK2;NTRK2;IGF1R;ERBB4;FOXO3;BCL2L11;CCND2;INSR;TLR2;IRS1;COL1A1;EFNA3;GYS1;F2R;COL4A3;CDKN1B;JAK3;FGFR3;RBL2;NGFR;ITGA7;COL4A5;EPOR;COL4A4;THBS3;LAMA3;ITGA2;ERBB3;PPP2R2C;ITGB4;TNC;LAMB2;COL6A2;TGFA;COL6A1;EFNA1;DDIT4;ITGB3;FN1;VEGFA
