Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
Hypertrophic cardiomyopathy (HCM),0.4045838774401379,0.913410687500004,0.47368421052631576,0.7576058551509012,85,80,TPM1;ACTG1;ACTB;ITGA6;SLC8A1;TGFB2;TPM2;TPM3;ACTC1;ITGA4;ATP2A2;ITGB5;EMD;LMNA;DAG1;PRKAB1;ITGA2;PRKAG2;ITGA10;TNNC1;PRKAG1;ITGB7;TPM4;DMD;CACNG6;CACNB3;DES;CACNG1;MYH7;CACNA2D1;PRKAA1;ITGA3;TNNI3;CACNG2;CACNG4;CACNA1C;CACNA1F;ITGA8;MYBPC3;TGFB1;AGT;TNNT2;PRKAG3;ITGB6;RYR2;ITGA1;ITGA9;ITGB1;CACNA1S;SGCB;PRKAB2;CACNA2D2;IGF1;CACNA1D;SGCG;ITGA2B;CACNB2;CACNA2D4;TGFB3;SGCA;CACNG8;CACNG7;ITGB4;EDN1;CACNB4;CACNB1;ITGA7;MYL3;ITGB3;ITGAV;LAMA2;TTN;PRKAA2;CACNA2D3;ITGA11;ACE;ITGB8;ITGA5;SGCD;IL6,TPM1;ACTG1;ACTB;ITGA6;SLC8A1;TGFB2;TPM2;TPM3;ACTC1;ITGA4;ATP2A2;ITGB5
Other types of O-glycan biosynthesis,-0.4838721513774494,-0.8658978394314989,0.6363636363636364,0.759750663481839,22,22,EOGT;B3GLCT;COLGALT1;COLGALT2;B4GALT3;LFNG;POFUT2;B4GALT2;POGLUT1;POFUT1;ST6GAL2;RFNG;GXYLT1;GXYLT2;ST6GAL1;ST3GAL3;POMT1;POMT2;MFNG;PLOD3;B4GALT1;OGT,PLOD3;B4GALT1;OGT
Glioma,0.39553009617083906,0.9136741926698126,0.6666666666666666,0.764687425292852,75,71,GADD45B;PRKCA;BAX;CALM1;CAMK2D;CDKN1A;GRB2;CALM3;CALM2;TP53;BAK1;AKT1;PIK3R1;RAF1;NRAS;E2F1;GADD45G;SHC1;EGF;CAMK1G;PLCG1;MAPK1;PIK3CB;SHC4;PDGFA;MTOR;CCND1;PIK3R3;SOS2;MAPK3;CAMK1;KRAS;AKT2;ARAF;HRAS;GADD45A;E2F3;RB1;CDK4;CAMK2B;MAP2K2;POLK;PIK3R2;CAMK2G;PRKCB;CALML4;AKT3;MAP2K1;CAMK2A;PIK3CA;IGF1;CAMK4;PLCG2;E2F2;CDK6;PDGFRB;SOS1;CALML6;CDKN2A;DDB2;IGF1R;BRAF;MDM2;PRKCG;PIK3CD;PTEN;CAMK1D;EGFR;SHC2;PDGFRA;SHC3,GADD45B;PRKCA;BAX;CALM1;CAMK2D;CDKN1A;GRB2;CALM3;CALM2;TP53;BAK1;AKT1;PIK3R1;RAF1;NRAS;E2F1;GADD45G;SHC1;EGF;CAMK1G;PLCG1;MAPK1
Folate biosynthesis,0.4571709104778507,0.916339855503085,0.62,0.7663919540663755,26,24,CBR1;GGH;QDPR;SPR;PTS;ALPP;PCBD1;FPGS;GPHN;DHFR;MOCS2;TH;AKR1B10;ALPI;PCBD2;TPH1;MOCS1;PAH;ALPL;DHFR2;MOCOS;AKR1C3;GCH1;AKR1B1,CBR1;GGH;QDPR;SPR;PTS;ALPP;PCBD1;FPGS
Endocytosis,0.34536159327526755,0.8964466431083052,0.7407407407407407,0.767644299691743,244,236,ARPC4;HSPA2;HSPA8;ARPC5;CYTH3;AP2S1;SMAD3;VPS25;CLTA;AP2M1;RAB7A;ARPC2;CLTB;ARPC5L;CDC42;ARF1;DNAJC6;ASAP1;FGFR3;RAB5C;CAPZA1;PIP5K1A;ARPC3;RAB35;CAV2;CHMP4B;TSG101;RNF41;PRKCI;SNF8;CAPZB;CHMP1A;RAB8A;VPS45;EHD1;SNX5;LDLR;RHOA;ARFGAP3;RAB11FIP1;GIT2;VPS29;GRK6;ARPC1B;VPS37A;LDLRAP1;RAB5B;HGS;AP2A1;VTA1;CHMP7;VPS4A;RAB11A;ARF5;GBF1;ARF6;DNM2;WASHC3;EHD4;UBB;CHMP6;ARPC1A;RAB4A;ARFGEF2;VPS4B;EPN2;SH3GL2;EPN1;ZFYVE27;ARFGAP1;ARF3;RAB5A;SPG21;PDCD6IP;SNX4;STAM;RAB11B;SH3GL1;KIF5B;CHMP1B;CBLC;RAB10;EPS15L1;CBL;CHMP5;CLTC;ARFGAP2;SNX12;GIT1;VPS26A;STAMBP;GRK2;AP2A2;DAB2;SH3KBP1;USP8;SMAP1;RNF103-CHMP3;RAB22A;CAPZA2;SMURF1;HSPA1A;TFRC;HSPA1B;SRC;CAV1;STAM2;ARFGEF1;ARAP3;AGAP3;KIF5A;CHMP2A;ASAP2;CYTH2;RAB11FIP5;SNX1;RAB11FIP3;IL2RB;GRK7;CAV3;VPS26B;HRAS;BIN1;MVB12B;IL2RA;MVB12A;PIP5K1B;SPART;EPN3;SNX3;PIP5K1C;FOLR1;FGFR2;VPS36;IQSEC3;WWP1;WIPF2;ITCH;IQSEC1;WASHC5;FOLR3;CHMP2B;WASL;SMAD2;IST1;EPS15;WIPF1;SH3GLB1;GRK3;TRAF6;PLD2;VPS37B;IZUMO1R;SNX6;IL2RG;HLA-F;WASHC1;WIPF3;SNX2;EEA1;FOLR2;VPS35;SMAP2;GRK1;WAS;PARD6G;CHMP3;AGAP1;WASHC2A;RABEP1;AP2B1;VPS37D;GRK4;VPS28;ACAP1;HLA-C;WASHC4;ARRB2;ZFYVE16;SH3GL3;HSPA6;ACAP3;RAB11FIP2;CHMP4A;DNM3;CYTH4;NEDD4;RUFY1;ARAP1;ACAP2;WASHC2C;PARD6A;RAB11FIP4;PARD3;PSD2;ARAP2;AMPH;PRKCZ;CXCR4;CHMP4C;SNX32;SH3GLB2;CLTCL1;HLA-E;FGFR4;PSD4;RBSN;CYTH1;RAB31;PSD;VPS37C;PIP5KL1;IGF1R;SMURF2;MDM2;ARRB1;EHD2;NEDD4L;HLA-B;KIF5C;IQSEC2;ASAP3;TGFBR2;ZFYVE9;CBLB;TGFBR1;PSD3;HLA-A;PML;EGFR;GRK5;IGF2R;PLD1;PDGFRA;EHD3;DNM1,ARPC4;HSPA2;HSPA8;ARPC5;CYTH3;AP2S1;SMAD3;VPS25;CLTA;AP2M1;RAB7A;ARPC2;CLTB;ARPC5L;CDC42;ARF1;DNAJC6;ASAP1;FGFR3;RAB5C;CAPZA1;PIP5K1A;ARPC3;RAB35;CAV2;CHMP4B;TSG101;RNF41;PRKCI;SNF8;CAPZB;CHMP1A;RAB8A;VPS45;EHD1;SNX5;LDLR;RHOA;ARFGAP3;RAB11FIP1;GIT2;VPS29;GRK6;ARPC1B;VPS37A;LDLRAP1;RAB5B;HGS;AP2A1;VTA1;CHMP7;VPS4A;RAB11A;ARF5;GBF1;ARF6;DNM2;WASHC3;EHD4;UBB;CHMP6;ARPC1A;RAB4A;ARFGEF2;VPS4B;EPN2;SH3GL2;EPN1;ZFYVE27;ARFGAP1;ARF3;RAB5A;SPG21;PDCD6IP;SNX4;STAM
Fc epsilon RI signaling pathway,0.40457135535775457,0.8978858338560132,0.5833333333333334,0.7723069567296199,68,61,MAP2K3;PRKCA;RAC2;GRB2;LYN;AKT1;PIK3R1;RAF1;MAP2K4;NRAS;MAPK12;PLCG1;MAPK1;RAC1;PIK3CB;MAPK9;PDPK1;PIK3R3;SOS2;RAC3;MAPK3;MAPK14;MAPK8;KRAS;IL5;AKT2;HRAS;PLA2G4D;PLA2G4E;MAPK13;VAV1;MAP2K2;IL13;PLA2G4B;IL4;FCER1G;INPP5D;PIK3R2;PLA2G4F;MAPK11;VAV2;ALOX5AP;GAB2;AKT3;MAP2K1;PIK3CA;MAPK10;LAT;JMJD7-PLA2G4B;PLCG2;ALOX5;BTK;SOS1;MAP2K6;MAP2K7;PIK3CD;PLA2G4C;FYN;PLA2G4A;CSF2;VAV3,MAP2K3;PRKCA;RAC2;GRB2;LYN;AKT1;PIK3R1;RAF1;MAP2K4;NRAS;MAPK12;PLCG1;MAPK1;RAC1;PIK3CB
Chronic myeloid leukemia,0.3971905344429572,0.8869137335319293,0.5434782608695652,0.7739757239001753,76,76,GADD45B;TGFB2;BAX;SMAD3;CDKN1A;BCL2L1;HDAC1;GRB2;IKBKG;TP53;BAK1;AKT1;PIK3R1;RAF1;NRAS;E2F1;GADD45G;CTBP1;SHC1;HDAC2;CTBP2;CHUK;MAPK1;BCR;PIK3CB;SHC4;CBL;CCND1;MECOM;PIK3R3;SOS2;MAPK3;IKBKB;CRK;KRAS;AKT2;ARAF;HRAS;BAD;GADD45A;E2F3;RB1;CDK4;STAT5A;MAP2K2;TGFB1;POLK;PIK3R2;STAT5B;PTPN11;GAB2;AKT3;MAP2K1;PIK3CA;E2F2;CDK6;CDKN1B;SOS1;SMAD4;TGFB3;CRKL;MYC;CDKN2A;DDB2;BRAF;MDM2;RELA;PIK3CD;TGFBR2;NFKB1;RUNX1;TGFBR1;NFKBIA;SHC2;ABL1;SHC3,GADD45B;TGFB2;BAX;SMAD3;CDKN1A;BCL2L1;HDAC1;GRB2;IKBKG;TP53;BAK1;AKT1;PIK3R1;RAF1;NRAS;E2F1;GADD45G;CTBP1;SHC1;HDAC2;CTBP2;CHUK
Maturity onset diabetes of the young,-0.4750548108712787,-0.8543513690519632,0.6086956521739131,0.7753645657137799,26,15,GCK;NKX6-1;RFX6;BHLHA15;HNF4A;SLC2A2;NKX2-2;ONECUT1;HNF4G;HES1;FOXA3;HNF1B;HHEX;MAFA;NR5A2,HNF4G;HES1;FOXA3;HNF1B;HHEX;MAFA;NR5A2
Mitophagy,0.38482738835987373,0.88808502992763,0.7111111111111111,0.779371530268016,65,65,CITED2;MRAS;GABARAPL1;RAB7A;MITF;BCL2L1;PGAM5;TP53;RHOT2;NRAS;BECN1;E2F1;MFN2;FUNDC1;PINK1;UBB;FIS1;GABARAPL2;MFN1;MAPK9;RRAS2;ATG5;USP8;AMBRA1;BCL2L13;SRC;MAPK8;TOMM7;TFEB;KRAS;TAX1BP1;HRAS;NBR1;TFE3;ATG9A;CSNK2A3;BECN2;CSNK2B;RAB7B;HIF1A;ATG9B;RHOT1;CSNK2A2;CSNK2A1;MAPK10;USP15;SQSTM1;ATF4;PRKN;GABARAP;USP30;TBK1;CALCOCO2;SP1;EIF2AK3;RRAS;RELA;FOXO3;TBC1D15;TBC1D17;ULK1;OPTN;JUN;BNIP3L;BNIP3,CITED2;MRAS;GABARAPL1;RAB7A;MITF;BCL2L1;PGAM5;TP53;RHOT2;NRAS;BECN1;E2F1;MFN2;FUNDC1;PINK1;UBB;FIS1;GABARAPL2
Other glycan degradation,-0.49787170566456884,-0.8395314189796472,0.631578947368421,0.7878341821496402,18,16,FUCA2;GBA2;NEU3;HEXB;GBA;MAN2C1;AGA;GLB1;FUCA1;NEU1;ENGASE;MAN2B2;HEXA;MANBA;HEXD;MAN2B1,HEXA;MANBA;HEXD;MAN2B1
Pentose and glucuronate interconversions,0.4322916989800736,0.8762440715183268,0.6585365853658537,0.7914927331016264,34,19,UGDH;DCXR;SORD;RPE;XYLB;RPEL1;UGT2B4;UGT1A7;AKR1B10;UGT1A1;KL;UGT1A10;CRYL1;UGT2B7;DHDH;GUSB;AKR1A1;UGP2;AKR1B1,UGDH;DCXR;SORD;RPE
Glycerophospholipid metabolism,-0.41831808494595635,-0.8407872624211581,0.6666666666666666,0.7915770204922614,97,92,PCYT2;MBOAT1;DGKQ;PTDSS1;PISD;PLPP4;LYPLA2;PCYT1A;CHKA;PLA2G15;LPCAT4;AGPAT2;GPAT2;PNPLA6;MBOAT2;ETNK2;LYPLA1;LPCAT3;DGKH;AGPAT3;DGKZ;GPD1L;PLPP5;MBOAT7;PLB1;GNPAT;CHPT1;DGKA;CDS2;PEMT;DGKG;PLPP1;LCLAT1;AGPAT1;CDIPT;LPCAT2;LPIN2;GPAT4;CRLS1;GPAT3;PLA2G3;SELENOI;PLA2G4D;PLA2G4E;PLA2G5;GPD1;DGKE;CEPT1;DGKK;PLA2G2F;PLA2G2A;LPIN3;LPCAT1;PGS1;PLA2G1B;DGKB;PLA2G4B;LPGAT1;PLD2;PTDSS2;PLA2G4F;PLA2G2E;PLD4;PHOSPHO1;CHKB;PLA2G2C;PLA2G12B;CHAT;PCYT1B;ETNK1;PLA2G12A;LPIN1;GPAM;PLA2G6;JMJD7-PLA2G4B;DGKD;DGKI;LCAT;AGPAT4;AGPAT5;GPD2;CDS1;ADPRM;PLPP2;ACHE;PLA2G4C;PNPLA7;PLA2G4A;PLD3;PLD1;GPCPD1;PLPP3,PLA2G4C;PNPLA7;PLA2G4A;PLD3;PLD1;GPCPD1;PLPP3
Retinol metabolism,0.4225211962291665,0.872029978849629,0.6481481481481481,0.7932136501106141,67,40,ALDH1A1;DHRS3;AOX1;RDH11;RDH10;DHRS4L2;DHRS4;PNPLA4;CYP26C1;HSD17B6;UGT2B4;ADH5;UGT1A7;CYP2S1;RETSAT;UGT1A1;RDH12;CYP4A22;UGT1A10;LRAT;SDR16C5;ADH6;CYP1A1;CYP2C8;ADH4;BCO1;CYP2A6;ADH1A;UGT2B7;CYP3A7;CYP3A5;ADH1C;CYP26A1;RDH16;DGAT1;ALDH1A2;CYP27C1;RDH5;CYP26B1;ADH1B,ALDH1A1;DHRS3;AOX1;RDH11;RDH10
Type II diabetes mellitus,-0.4618927249435808,-0.8421917949101699,0.6379310344827587,0.7939533090059051,46,41,SOCS2;IRS1;PRKCD;HK1;PIK3R1;PKM;GCK;MAPK1;PIK3CB;SOCS3;SOCS4;MTOR;MAPK9;PIK3R3;MAPK3;MAPK8;IKBKB;HKDC1;CACNA1C;SLC2A2;ABCC8;PIK3R2;CACNA1B;CACNA1E;PIK3CA;MAPK10;CACNA1D;IRS4;PRKCZ;HK3;MAFA;CACNA1A;KCNJ11;SLC2A4;PIK3CD;INSR;IRS2;CACNA1G;PRKCE;SOCS1;HK2,CACNA1A;KCNJ11;SLC2A4;PIK3CD;INSR;IRS2;CACNA1G;PRKCE;SOCS1;HK2
cGMP-PKG signaling pathway,-0.3902684891766801,-0.8308801068744981,0.8163265306122449,0.7990108158730436,166,156,ADRA1B;TRPC6;ADRA1D;SLC8A1;VASP;PDE5A;CALM1;PPP1CA;ATP1B3;PLCB4;SLC25A5;IRS1;KCNMA1;PLCB3;CALM3;MYL9;RGS2;CALM2;ATP2A2;PPP3CA;PDE3A;ROCK2;ADCY3;VDAC1;KCNJ8;PPIF;AKT1;PPP1R12A;GNA12;ROCK1;RAF1;CREB3;RHOA;GNA11;GNAI2;MYLK;SLC25A4;SRF;ATP2B4;ADRB2;GTF2I;VDAC3;MAPK1;ATP1A1;PLCB2;ADCY7;GNAI1;PPP1CC;GNAI3;VDAC2;GNAQ;CREB3L2;PPP3R1;PLCB1;ITPR2;GTF2IRD1;ADRA2A;ADRB1;GUCY1B1;ADRA2C;SLC25A6;PRKG2;MAPK3;MYLK3;CNGA1;KCNMB3;GUCY1A1;NOS3;AKT2;BAD;NPPB;MYH7;ATP2B2;SLC25A31;KNG1;NPPC;GATA4;KCNU1;KCNMB2;CACNA1C;ATF6B;OPRD1;CACNA1F;MAP2K2;PPP1CB;ADORA3;ATP1A3;CREB3L3;CNGB1;ATP2A1;ADCY9;MEF2C;AGTR1;BORCS8-MEF2B;MYLK2;CREB3L4;PIK3R6;ADRA2B;NPPA;ATP1B2;ATP1B1;SLC8A3;MEF2B;PPP3CB;NFATC3;CREB1;PIK3CG;CACNA1S;CALML4;PLN;AKT3;MEF2D;MAP2K1;ADCY2;ATP1A4;ADCY5;PIK3R5;ITPR1;KCNMB4;EDNRB;PDE2A;CACNA1D;ATF4;IRS4;NPR2;ATF2;ADCY1;FXYD2;ATP2B3;CALML6;ITPR3;NFATC1;GNA13;MYLK4;ADORA1;PPP3CC;ADCY6;SLC8A2;CREB3L1;ATP2B1;NPR1;MEF2A;INSR;ATP2A3;IRS2;ATP1A2;ADCY4;EDNRA;PRKCE;PDE3B;GUCY1A2;NFATC2;CREB5;PRKG1;NFATC4;BDKRB2,INSR;ATP2A3;IRS2;ATP1A2;ADCY4;EDNRA;PRKCE;PDE3B;GUCY1A2;NFATC2;CREB5;PRKG1;NFATC4;BDKRB2
Histidine metabolism,0.436149666962905,0.8596697202617604,0.5882352941176471,0.8096683641634228,23,23,MAOA;ALDH1B1;CNDP2;CARNMT1;ALDH7A1;AMDHD1;ALDH3B2;ALDH3A1;CNDP1;ALDH9A1;UROC1;HDC;ASPA;MAOB;AOC1;FTCD;CARNS1;HAL;HNMT;ALDH3A2;ALDH3B1;ALDH1A3;ALDH2,MAOA;ALDH1B1;CNDP2;CARNMT1;ALDH7A1
Cholinergic synapse,0.3505759345656766,0.8309457230365316,0.725,0.8137136054983051,112,105,PRKCA;CHRM2;CAMK2D;GNB1;GNG5;PLCB4;PLCB3;GNG11;GNB2;ADCY3;AKT1;PIK3R1;CREB3;GNA11;KCNQ5;GNAI2;GNG12;NRAS;KCNJ3;MAPK1;PLCB2;ADCY7;GNB4;GNG2;GNAI1;PIK3CB;GNAI3;GNAQ;CREB3L2;PLCB1;ITPR2;PRKACB;PRKACA;GNG10;PIK3R3;GNB5;MAPK3;KRAS;AKT2;HRAS;KCNQ2;CHRNA6;GNGT2;KCNQ1;GNB3;CACNA1C;CAMK2B;CACNA1F;CHRNA7;CHRM1;KCNJ4;CREB3L3;ADCY9;CREB3L4;PIK3R2;CACNA1B;PIK3R6;KCNQ4;CAMK2G;GNG13;GNG3;PRKCB;KCNJ12;CHRNB2;CHAT;CHRNA3;CREB1;PIK3CG;CACNA1S;GNG8;AKT3;MAP2K1;ADCY2;CAMK2A;PIK3CA;ADCY5;KCNJ6;PIK3R5;ITPR1;GNGT1;GNG7;CAMK4;CACNA1D;CHRNB4;KCNJ2;ATF4;KCNJ14;ADCY1;GNG4;FOS;JAK2;ITPR3;BCL2;CACNA1A;ADCY6;KCNQ3;CREB3L1;PRKCG;CHRM4;ACHE;PIK3CD;ADCY4;FYN;GNAO1;CREB5,PRKCA;CHRM2;CAMK2D;GNB1;GNG5;PLCB4;PLCB3;GNG11;GNB2;ADCY3;AKT1;PIK3R1;CREB3;GNA11;KCNQ5;GNAI2;GNG12;NRAS;KCNJ3;MAPK1;PLCB2;ADCY7;GNB4;GNG2;GNAI1;PIK3CB
N-Glycan biosynthesis,0.3514176167054065,0.8316154744658757,0.7708333333333334,0.8193296563186594,50,48,RPN2;DPM3;DPM1;MGAT5;ALG1;STT3A;DOLK;DAD1;ALG8;ALG3;DPM2;DDOST;TUSC3;DPAGT1;GANAB;MGAT2;ALG14;ALG2;B4GALT3;MAN2A2;RPN1;STT3B;DOLPP1;ALG6;ALG5;B4GALT2;MGAT1;ALG11;ST6GAL2;MAN1A2;MGAT4B;ALG9;ALG12;MGAT5B;ALG10;MOGS;MAN1B1;ALG13;ST6GAL1;MAN1C1;FUT8;MGAT4A;SRD5A3;ALG10B;MGAT3;B4GALT1;MAN2A1;MAN1A1,RPN2;DPM3;DPM1;MGAT5;ALG1;STT3A;DOLK;DAD1;ALG8;ALG3;DPM2;DDOST;TUSC3;DPAGT1;GANAB;MGAT2;ALG14;ALG2;B4GALT3;MAN2A2;RPN1;STT3B
Vasopressin-regulated water reabsorption,0.38815702539976804,0.8420565092597043,0.6458333333333334,0.820919975348012,44,42,ARHGDIB;DYNLL1;RAB5C;ADCY3;DCTN5;CREB3;DCTN1;DYNC1LI1;ARHGDIA;RAB5B;DYNC1I2;RAB11A;RAB5A;DYNLL2;RAB11B;CREB3L2;DCTN4;DYNC1I1;DCTN2;DCTN6;PRKACB;PRKACA;AVPR2;NSF;AVP;CREB3L3;DYNC1H1;ADCY9;STX4;CREB3L4;AQP4;DYNC1LI2;CREB1;DYNC2LI1;ARHGDIG;GNAS;ADCY6;CREB3L1;VAMP2;AQP3;DYNC2H1;CREB5,ARHGDIB;DYNLL1;RAB5C;ADCY3;DCTN5;CREB3;DCTN1;DYNC1LI1;ARHGDIA;RAB5B;DYNC1I2;RAB11A;RAB5A;DYNLL2;RAB11B;CREB3L2;DCTN4
Aldosterone synthesis and secretion,-0.3883977720455431,-0.8094006763196397,0.7241379310344828,0.8225906672374779,98,89,PRKCA;CALM1;CAMK2D;PRKD1;ATP1B3;PLCB4;PLCB3;CALM3;CALM2;ADCY3;CREB3;LDLR;GNA11;ATP2B4;CAMK1G;ORAI1;ATP1A1;PLCB2;ADCY7;DAGLB;GNAQ;CREB3L2;PLCB1;ITPR2;POMC;NR4A1;PRKACB;PRKACA;CAMK1;DAGLA;ATP2B2;HSD3B2;KCNK9;CACNA1C;ATF6B;STAR;CAMK2B;CACNA1F;ATP1A3;CREB3L3;ADCY9;CYP11A1;AGTR1;CREB3L4;AGT;LIPE;CAMK2G;NPPA;ATP1B2;CACNA1I;ATP1B1;PRKCB;PRKD2;CREB1;CACNA1S;CALML4;ADCY2;CAMK2A;KCNK3;ATP1A4;ADCY5;KCNJ5;ITPR1;ATF1;PDE2A;CAMK4;CACNA1D;ATF4;ATF2;ADCY1;ATP2B3;CALML6;ITPR3;GNAS;NR4A2;ADCY6;CREB3L1;PRKCG;ATP2B1;NPR1;SCARB1;CAMK1D;CACNA1G;ATP1A2;ADCY4;PRKCE;PRKD3;CACNA1H;CREB5,ADCY6;CREB3L1;PRKCG;ATP2B1;NPR1;SCARB1;CAMK1D;CACNA1G;ATP1A2;ADCY4;PRKCE;PRKD3;CACNA1H;CREB5
Pancreatic cancer,-0.39651304620312217,-0.8114116823926357,0.6666666666666666,0.8245469870487981,75,74,GADD45B;TGFB2;BAX;SMAD3;CDKN1A;RAC2;BCL2L1;CDC42;RPS6KB2;IKBKG;TP53;BAK1;AKT1;PIK3R1;RAF1;E2F1;GADD45G;ERBB2;EGF;CHUK;MAPK1;RAC1;PIK3CB;RALBP1;RALB;RAD51;MTOR;CCND1;MAPK9;PIK3R3;RAC3;MAPK3;MAPK8;IKBKB;KRAS;AKT2;ARAF;BAD;GADD45A;E2F3;RB1;CDK4;CASP9;SMAD2;JAK1;TGFB1;POLK;PIK3R2;RPS6KB1;AKT3;MAP2K1;PIK3CA;MAPK10;E2F2;CDK6;ARHGEF6;STAT3;RALGDS;SMAD4;TGFB3;CDKN2A;DDB2;BRAF;RALA;RELA;PIK3CD;TGFBR2;BRCA2;NFKB1;TGFBR1;EGFR;PLD1;STAT1;VEGFA,RELA;PIK3CD;TGFBR2;BRCA2;NFKB1;TGFBR1;EGFR;PLD1;STAT1;VEGFA
Sphingolipid signaling pathway,0.35257861912299543,0.8319610086115423,0.8275862068965517,0.8255724048217474,119,116,S1PR1;SPHK1;PRKCA;BAX;RAC2;PPP2R1A;PLCB4;PLCB3;PPP2CA;DEGS1;PPP2R1B;CERS5;ROCK2;TP53;CERS2;AKT1;PIK3R1;SGPP1;SMPD1;GNA12;ROCK1;RAF1;PPP2CB;RHOA;GNAI2;NRAS;PPP2R2B;SGMS1;MAPK12;MAPK1;PLCB2;PPP2R5D;SPHK2;RAC1;GNAI1;PIK3CB;BID;TRADD;GNAI3;GNAQ;ACER2;PLCB1;MAPK9;PDPK1;ASAH2;ASAH1;SPTLC2;SGPL1;PIK3R3;RAC3;MAPK3;PPP2R2A;ACER1;MAPK14;MAPK8;PPP2R5A;CERS6;NOS3;PPP2R5C;KRAS;AKT2;HRAS;MAPK13;KNG1;TNFRSF1A;OPRD1;MAP2K2;ADORA3;PPP2R3B;FCER1G;PLD2;S1PR5;PPP2R3C;PIK3R2;S1PR4;PPP2R5E;MAPK11;ABCC1;SPTLC1;PRKCB;CERS3;PPP2R2C;GAB2;PPP2R2D;AKT3;MAP2K1;TRAF2;NSMAF;MAP3K5;PIK3CA;MAPK10;DEGS2;SPTLC3;PRKCZ;CERS1;SGMS2;PPP2R5B;SGPP2;PPP2R3A;GNA13;BCL2;ADORA1;PRKCG;SMPD2;RELA;PIK3CD;S1PR3;NFKB1;CERS4;S1PR2;PTEN;FYN;PRKCE;PLD1;CTSD;BDKRB2,S1PR1;SPHK1;PRKCA;BAX;RAC2;PPP2R1A;PLCB4;PLCB3;PPP2CA;DEGS1;PPP2R1B;CERS5;ROCK2;TP53;CERS2;AKT1;PIK3R1;SGPP1;SMPD1;GNA12;ROCK1;RAF1;PPP2CB;RHOA;GNAI2;NRAS;PPP2R2B;SGMS1;MAPK12;MAPK1;PLCB2;PPP2R5D;SPHK2;RAC1;GNAI1;PIK3CB
Dopaminergic synapse,0.3501351747594692,0.8429136312207852,0.825,0.8273508587079389,131,124,PRKCA;CALM1;CAMK2D;PPP2R1A;MAOA;GNB1;GNG5;PPP1CA;PLCB4;PLCB3;PPP2CA;GNG11;CALM3;GNB2;CALM2;PPP3CA;PPP2R1B;AKT1;CREB3;PPP2CB;GNAI2;GNG12;PPP2R2B;KCNJ3;MAPK12;PLCB2;PPP2R5D;GNB4;GNG2;GNAI1;PPP1CC;GNAI3;COMT;GNAQ;CREB3L2;KIF5B;GSK3A;CLOCK;PLCB1;ITPR2;MAPK9;PRKACB;DRD1;PRKACA;GNG10;LRTOMT;GNB5;TH;PPP2R2A;MAPK14;MAPK8;PPP2R5A;KIF5A;PPP2R5C;AKT2;GRIN2A;GNGT2;MAPK13;SLC18A1;GRIN2B;GNB3;SLC18A2;CACNA1C;ATF6B;CAMK2B;PPP1CB;PPP2R3B;DRD2;KCNJ9;CREB3L3;CREB3L4;PPP2R3C;CACNA1B;PPP2R5E;PPP1R1B;CAMK2G;GNG13;MAPK11;GNG3;PRKCB;MAOB;ARNTL;DDC;PPP3CB;GNAL;CREB1;CALML4;PPP2R2C;PPP2R2D;GNG8;AKT3;DRD4;GRIA4;CAMK2A;ADCY5;GSK3B;KCNJ6;MAPK10;KCNJ5;ITPR1;GNGT1;ARRB2;GNG7;CACNA1D;ATF4;ATF2;GNG4;FOS;CALML6;ITPR3;GNAS;PPP2R5B;PPP2R3A;PPP3CC;CACNA1A;CALY;CREB3L1;PRKCG;KIF5C;SCN1A;GRIA3;GNAO1;CREB5;GRIA1,PRKCA;CALM1;CAMK2D;PPP2R1A;MAOA;GNB1;GNG5;PPP1CA;PLCB4;PLCB3;PPP2CA;GNG11;CALM3;GNB2;CALM2;PPP3CA;PPP2R1B;AKT1;CREB3;PPP2CB;GNAI2;GNG12;PPP2R2B;KCNJ3;MAPK12;PLCB2;PPP2R5D;GNB4;GNG2;GNAI1
